eid,year,references,journals
2-s2.0-0036183121,2002,0000104607|0032365525|0040062315|84960599683|0001638317|0000800278|34548495689|0032764396|0001520880|84963060954|0034820041|84962992015|0039179950|0040058619|21844520917|84960572999,American Economic Review|Macroeconomic Dynamics|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Econometrics|Journal of Economic Theory|Economic Journal|Journal of Economic Dynamics and Control|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Industrial and Labor Relations Review|Quarterly Journal of Economics|Economics Letters|Quarterly Journal of Economics
2-s2.0-0036181349,2002,0030356126|0000306074|0029190847|0034410384|0001098540|38249009492|0002893885|0032398182|0032379990|0001041783|45249127860|0000655989|38249028272|40749147831|49349126835|0001009050|0033415258|0001319780|38249024472|84988074891|0033481727|70350099268,Econometrica|RAND Journal of Economics|Econometrica|RAND Journal of Economics|Journal of Economic Theory|Journal of Public Economics|Journal of Economic Theory|RAND Journal of Economics|RAND Journal of Economics|Games and Economic Behavior|Journal of Economic Theory|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Theory|Econometrica|RAND Journal of Economics|Journal of Public Economics|Journal of Economic Theory|Journal of Economics & Management Strategy|Journal of Industrial Economics|Handbook of Computational Economics
2-s2.0-0036181348,2002,5544244774|84914722338|0001587490|0001903562|84935496955|0000431946|0030295913|0031751813|0001266334|0347108813|0001028301|0003085090|0000903829|0001456798|0001926061,Journal of Economic Theory|Review of Economic Studies|Economics Letters|Social Choice and Welfare|The Journal of Mathematical Sociology|Journal of Economic Theory|Journal of Economic Theory|Journal of Human Resources|Journal of Mathematical Economics|Journal of Economic Literature|Review of Economic Studies|Journal of Economic Theory|European Economic Review|Journal of Economic Theory|Quarterly Journal of Economics
2-s2.0-0036179752,2002,49049128000|0008457580|0022131183|0024731334|0002416627|84890650528|84956240777|0000019710|0021376090|38249025567|0000426011|85037900625,Journal of Monetary Economics|Journal of Economic Dynamics and Control|SIAM Journal on Control and Optimization|SIAM Journal on Control and Optimization|Review of Economic Studies|Learning and Expectations in Macroeconomics|Russian Mathematical Surveys|Games and Economic Behavior|SIAM Journal on Applied Mathematics|Journal of Economic Theory|Journal of the American Statistical Association|Electronic Journal of Probability
2-s2.0-0036179662,2002,0002893643|0032331739|84888794803|0032365993|0040517082|0000210848|0033467657|0040428442|0029528227|84994929803|0030532172|0001297642,"Journal of Political Economy|Journal of Regulatory Economics|Quarterly Journal of Economics|Journal of Regulatory Economics|Journal of Finance|Journal of Political Economy|RAND Journal of Economics|Journal of Finance|American Economic Review|Journal of Policy Analysis and Management|Journal of Law, Economics, and Organization|Journal of Law, Economics, and Organization"
2-s2.0-0036177744,2002,0039768872|0002249006|0001691088|0842289495|0008508750|38249022969|0000278184|0002426025|0002874783|0032208905|46549099071,Brookings Papers on Economic Activity|Journal of Business and Economic Statistics|Journal of Political Economy|European Economic Review|Economic Journal|Journal of Economic Dynamics and Control|Journal of Monetary Economics|Journal of Economic Literature|Journal of Financial Economics|International Journal of Systems Science|Journal of Monetary Economics
2-s2.0-0036176877,2002,0001393537|0000293318|17344375455|21844502963|0001246509|0027386442|0032451975|0033862681|0024922670|0032750573|0001435324|0035593087|0031236544|0031433870|84986382561|0002243561|0031455564|0001599360|0029530893|0001105480|0037600455|0000296389|0030412096|0023516279,Econometrica|Journal of Economics Zeitschrift für Nationalökonomie|European Economic Review|Quarterly Journal of Economics|Review of Economic Studies|Journal of Development Economics|Journal of Political Economy|Journal of Political Economy|Journal of Development Economics|Journal of International Trade and Economic Development|Games and Economic Behavior|Review of Economics and Statistics|Journal of Economic Theory|Journal of Development Economics|Journal of Applied Econometrics|Japanese Economic Review|Review of Economic Studies|American Economic Review|American Economic Review|Review of Economic Studies|Review of Economic Studies|Review of Economic Dynamics|Journal of Development Economics|The Journal of Development Studies
2-s2.0-0036176754,2002,0027383183|0034128513|0021565205|0031410572|80054997868|0001100456|70350225597|0001736663|21344498013|0021569698|84936016001|0000450619|38249035921|0034365737|0017696066|0022724365|70350096085|0027796529|0001280765|0000270962|21844494656,Statistics in Medicine|Transportation Research Part B: Methodological|Econometrica|Regional Science and Urban Economics|Journal of the American Statistical Association|Journal of the American Statistical Association|Handbook of Econometrics|Econometrica|Journal of Business and Economic Statistics|Econometrica|Journal of the American Statistical Association|Journal of Econometrics|Journal of Econometrics|Journal of Applied Econometrics|Transportation Research Record|Journal of the American Statistical Association|Handbook of Econometrics|European Journal of Operational Research|Journal of Econometrics|Journal of Business and Economic Statistics|Review of Economics and Statistics
2-s2.0-0036176753,2002,0008452618|0001371376|0002236527|0000949914|0001682128|38249003040|0001270919|4243087442|84963032941|84959776155|84960606197,Economic Journal|Review of Economic Studies|Journal of Monetary Economics|Econometrica|Econometrica|European Economic Review|Quarterly Journal of Economics|Economic Journal|Review of Economic Studies|American Economic Review|Review of Economic Studies
2-s2.0-0036056892,2002,5544244774|0027758285|0001569029|0030371522|21844497144|0000591444|34248455830,Journal of Economic Theory|Bulletin of Indonesian Economic Studies|Biometrika|Econometrica|Economics Letters|Public Choice|Public Choice
2-s2.0-0036056788,2002,0346236375|0031414751|0001721431|0033385146|0025183618|0003096917,Review of Economic Studies|International Economic Review|European Economic Review|Journal of International Economics|Quarterly Journal of Economics|RAND Journal of Economics
2-s2.0-0036056727,2002,0000104607|0039131029|0033401906|84963012250|0010108855|0035164598|0001650062|0001077945|84959845015|0040016339|0027770211|0034288210|77956724779|0027040457|0000104608|5544239166|70350092733|0001030446|0005615355|0036045520|0001331202,American Economic Review|International Economic Review|Journal of Political Economy|Review of Economic Studies|International Economic Review|Journal of Political Economy|Canadian Journal of Economics|American Economic Review|Review of Economic Studies|Quarterly Journal of Economics|Journal of Political Economy|Review of Economic Dynamics|Handbook of Labor Economics|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Handbook of Game Theory with Economic Applications|Journal of Economic Theory|Journal of Economic Theory|International Economic Review|Journal of Monetary Economics
2-s2.0-0036056577,2002,33750528093|0030356126|0000145378|0041193227|0034371308|0039842662|0032220548|0005600314|0000824393|0000838429|0000010175|0034074313|0000793916|0001009050,Quarterly Journal of Economics|Econometrica|Review of Economic Studies|RAND Journal of Economics|Journal of Regulatory Economics|Quarterly Journal of Economics|Economic Theory|Journal of Economic Theory|Econometrica|Journal of Economic Theory|Games and Economic Behavior|Journal of Political Economy|Journal of Economic Perspectives|Econometrica
2-s2.0-0036054811,2002,0007371718|0003038856|0000919418|84944618434|0035193003|0000856120|0005528052|38249020517|0001470096|0000855857|0001072176,Journal of Mathematical Economics|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Games and Economic Behavior|Econometrica|Review of Economic Design|Journal of Economic Theory|Games and Economic Behavior|Games and Economic Behavior|Econometrica
2-s2.0-0036054672,2002,0000567474|84980097086|84987967964|0033474603|0036328281|0001841388|0000468633|0000210845|84861984242|0005560715|0000828082|45549121614|0005522124|40749147831|84960565386|0027834939|0000911824,Review of Economic Studies|The Manchester School|Scandinavian Journal of Economics|Journal of Public Economics|Bulletin of Economic Research|American Economic Review|Review of Economic Studies|American Economic Review|Journal of Economic Studies|Economics Letters|Oxford Economic Papers|Journal of Monetary Economics|Journal of Economic Theory|Review of Economic Studies|Quarterly Journal of Economics|Journal of Development Economics|Journal of Public Economics
2-s2.0-0036054625,2002,0001316618|34250115483|0031414212|0002099726|0040238748|0029957390|0029798462|0042376680|0000979048|0029837562|0030306457|0002857636|0000771390|0000463686|0037741776|0034503349|49849118671|0029849418,Quarterly Journal of Economics|Social Choice and Welfare|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|European Economic Review|European Economic Review|European Economic Review|Journal of Public Economics|European Economic Review|American Political Science Review|Journal of Economic Perspectives|American Economic Review|American Political Science Review|Economic Journal|Journal of Political Economy|Journal of Economic Theory|European Economic Review
2-s2.0-0036054525,2002,0031414751|0032417020|0033385146|0036056788|0001490327|0033998485|0001262085|77956813804|84962984410,International Economic Review|Journal of Political Economy|Journal of International Economics|Review of Economic Studies|American Economic Review|Journal of International Economics|Journal of Economic Theory|Handbook of International Economics|Review of Economic Studies
2-s2.0-0142246855,2003,0001497486|0034957167|0040271450|0033970641|0036655918|0000752458|0003314941|0037295962|43949170301|0032870113|0001496691|0035177511|0034952731|0029532393|0033953153|0036589436|0034800774|0345982186|84884050052,American Economic Review|Journal of International Economics|European Economic Review|Journal of International Economics|Review of Economic Studies|American Economic Review|Quarterly Journal of Economics|International Economic Review|Journal of Monetary Economics|Journal of Political Economy|American Economic Review|Journal of International Economics|Journal of International Economics|Journal of Political Economy|Journal of International Economics|Quarterly Journal of Economics|Journal of International Economics|NBER Macroeconomics Annual|Interest and Prices: Foundations of a Theory of Monetary Policy
