eid,year,references,journals
2-s2.0-0001388637,2000,38249002524|21444440048|0002325433|84892153753|84977403540|18744376145|0000138976|0040760686|0030095311|34250446073|0010796909|0030295460|33645122335|0000773694|85014608960|0011502763|0000685409|0000923752|0030306163|0031498220|70350105362|0000304986|0000209139,European Journal of Political Economy|Public Choice|Journal of Public Economics|Review of Economic Studies|Economic Inquiry|Journal of Public Economics|Journal of Public Economics|Review of Economic Design|Journal of Public Economics|Public Choice|European Journal of Political Economy|Journal of Public Economics|European Economic Review|Quarterly Journal of Economics|American Economic Review|Journal of Economic Behavior and Organization|Journal of Public Economics|Public Choice|Economics Letters|Journal of Public Economics|Handbook of Public Economics|American Economic Review|American Economic Review
2-s2.0-0001382321,2000,0022627077|84979188687|0038577391|0038980895|84972298480|84989085903|0031422563|0000831857|0347963890,Administrative Science Quarterly|Economica|American Economic Review|Quarterly Journal of Economics|Business History Review|Strategic Management Journal|American Economic Review|American Economic Review|American Economic Review
2-s2.0-0001332822,2000,0000806818|0034383035|85016834058|0032771542|63349109139|84952249786|44949276887|43949150183|0000393708|38249014162|84885569259|0000199091|0000278184|0030361278|0000982769|0034411905|58149405892|1842762401|0031184830|0345982186|43949165060,"Economics Letters|Review of Economics and Statistics|American Economic Review|Journal of Political Economy|Review of Economic Studies|Journal of Business and Economic Statistics|European Economic Review|Carnegie-Rochester Confer. Series on Public Policy|American Economic Review|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Monetary Economics|Brookings Papers on Economic Activity|American Economic Review|Review of Economics and Statistics|Carnegie-Rochester Confer. Series on Public Policy|Journal of Money, Credit and Banking|Journal of Monetary Economics|NBER Macroeconomics Annual|Carnegie-Rochester Confer. Series on Public Policy"
2-s2.0-0001257650,2000,1542603533|0001805951|0002688788|0000658393|0001834099|0001841388|0000210845|19444373540|70350105428|0033211695|21344484725|19044389993|0001441322|70350091057,American Economic Review|Economics of Education Review|Journal of Public Economics|Regional Science and Urban Economics|Journal of Urban Economics|American Economic Review|American Economic Review|Social Choice and Welfare|Handbook of Econometrics|Journal of Public Economics|Public Choice|Economics of Education Review|Journal of Econometrics|Handbook of Public Economics
2-s2.0-0001234084,2000,0026134164|0029261946|0007909334|0031662055|0029971083|0031529595|0029050443|0001841388|0028899946|0028851695|84960597692|0029072948|0342920048|0031814339|0028911677|84988073786|0028196831|1542714946|0021240785|84988141374|84960565386|0029270070|77956769711|0027106799|0026510994,The Rand journal of economics|Health affairs (Project Hope)|Quarterly Journal of Economics|Journal of Health Economics|Health Care Financing Review|Journal of Economics and Management Strategy|Health Affairs|American Economic Review|Inquiry|Journal of Health Economics|Quarterly Journal of Economics|Health Affairs|Health Affairs|American Journal of Public Health|Inquiry|Journal of Economics & Management Strategy|Health Affairs|Journal of Economic Literature|Journal of Health Economics|Journal of Economics & Management Strategy|Quarterly Journal of Economics|Inquiry|Handbook of Health Economics|Developments in health economics and public policy|Social Science and Medicine
2-s2.0-0001229434,2000,0027042108|0030505944,Quarterly Journal of Economics|Review of Economics and Statistics
2-s2.0-0001215907,2000,85014330758|33749039273|21844490142|84973201228|0022393651|33748065484|84977342350|0031779962|0040360986|0039863974|0000344710|0032243566|0031680215|0033445203|84952198577,"American Economic Review|Journal of Economic Dynamics and Control|Review of Economics and Statistics|Crime & Delinquency|Journal of Drug Issues|Journal of Econometrics|Economic Inquiry|Journal of Health Economics|Journal of Money, Credit and Banking|Quarterly Journal of Economics|American Economic Review|Economic Inquiry|Journal of Drug Issues|Review of Economics and Statistics|Journal of Business and Economic Statistics"
2-s2.0-0001178766,2000,0002194670|0033478610|43949150167|0031414627|0001578263|0030304507|0030269236|0346311130|0013065692,Games and Economic Behavior|Economic Inquiry|Games and Economic Behavior|Human Ecology|Games and Economic Behavior|International Journal of Game Theory|Journal of Economic Behavior and Organization|Econometrica|Journal of Economic Behavior and Organization
2-s2.0-0001135843,2000,0025021555|0000782464|0001466239|0028584051|0030454355|0000348264|0018456284|0021477113,Science|Oxford Economic Papers|Applied Economics|Journal of Political Economy|Review of Industrial Organization|Econometrica|Manage Sci|Management Science
2-s2.0-0001117033,2000,0001841388|0032748532|52849122964|0029908088|38249040614|0001268606|38249007940|19044389993|0041048934|0030295868|0030693142|0031287855|0003288959|0031922516|0000674698|0026956612,American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Urban Economics|Journal of Public Economics|Economics of Education Review|Economics of Education Review|Journal of Labor Economics|Journal of Public Economics|Journal of Political Economy|Economic Theory|Journal of Public Economic Theory|Regional Science and Urban Economics|Quarterly Journal of Economics|American Economic Review
2-s2.0-0001093750,2000,84982395343|0011562399|58149413180|84987310086|0000511919,British Journal of Industrial Relations|RAND Journal of Economics|Journal of Personality and Social Psychology|Industrial Relations: A Journal of Economy and Society|Journal of Personality and Social Psychology
2-s2.0-0001038293,2000,0000905882|38249036834|0022236387,Economic Theory|Journal of Economic Dynamics and Control|International Economic Review
2-s2.0-0000982769,2000,0001918323|84884066823|0032771542|33751189676|0000278184|0002764773|46549099071,Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Monetary Economics|Journal of Monetary Economics|Review of Economic Dynamics|Journal of Monetary Economics
2-s2.0-0000953034,2000,0033018677,Journal of Political Economy
2-s2.0-0000949157,2000,0030118876|0030669263|84977720836|0000209221|84993661389|85017170119|0038874741|0038726990|38249011477|84960565386|0000310113|0028563987,Journal of Financial Intermediation|Annual World Bank conference on development economics 1996|The Journal of Finance|Journal of Banking and Finance|The Journal of Finance|American Economic Review|The Journal of Finance|Brookings Papers on Economic Activity|European Economic Review|Quarterly Journal of Economics|Journal of Monetary Economics|Proc. World Bank annual conference on development economics 1993
2-s2.0-0000943640,2000,0029482623|0012574389|0026277597|38849141101|0029913994|40449105880|0000959792|0004979538|0001908402|0039602282|0031407983|0030404536|77956811803|0001890195|0000169238|0345791564|45549121614|84960609322,Economics of Education Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Monetary Economics|American Economic Review|Journal of Monetary Economics|Quarterly Journal of Economics|Economic and Social Review|American Economic Review|Journal of Development Economics|Quarterly Journal of Economics|American Economic Review|Handbook of Labor Economics|Quarterly Journal of Economics|American Economic Review|NBER Macroeconomics Annual|Journal of Monetary Economics|Quarterly Journal of Economics
2-s2.0-0000911771,2000,0029539898|84960567773,Technological Forecasting and Social Change|Quarterly Journal of Economics
2-s2.0-0000903072,2000,84960609570,Quarterly Journal of Economics
2-s2.0-0000885425,2000,84920997684|58149326397|0039575293|0000249677|0034407433|0038979610|0011825730|0002194670|0031116632|0030078443|0033481048|0040153217|0000058232|84960569468|0000773694|43949150167|21844514988|0038444434|41449091490|0347249304|0001447218|0001578263|0030304507|0009150191,Quarterly Journal of Economics|Games and Economic Behavior|Journal of Abnormal and Social Psychology|Organizational Behavior and Human Decision Processes|Economic Theory|International Journal of Game Theory|Journal of Mathematical Psychology|Games and Economic Behavior|Journal of Public Economics|Games and Economic Behavior|International Journal of Game Theory|Quarterly Journal of Economics|Econometrica|Quarterly Journal of Economics|Quarterly Journal of Economics|Games and Economic Behavior|International Journal of Game Theory|Metroeconomica|Journal of Economic Behavior and Organization|Journal of Mathematical Psychology|American Economic Review|Games and Economic Behavior|International Journal of Game Theory|American Economic Review
2-s2.0-0000836086,2000,85015692260|0009200691|77951519785|0033090662,Journal of Political Economy|Quarterly Journal of Economics|Handbook of Labor Economics|Harvard business review
2-s2.0-0000779299,2000,0000584976|0000369606|84925910020,Econometrica|Econometrica|Review of Economic Studies
2-s2.0-0000698040,2000,0028585078|84942834707|0027721848|84881844837|0029913994|1542603533|1542605536|0029484919|0011060066|70350118398|0029487977|0030301517|0032464748|0028580349|0002929998|0031411210|84959824913|0026959873|1542527134|0028591926|0027834939,World Bank Economic Review|Quarterly Journal of Economics|Journal of Development Economics|Review of Economic Studies|American Economic Review|American Economic Review|NBER Macroeconomics Annual|World Bank Economic Review|Journal of Economic Growth|Handbook of Econometrics|Journal of Development Economics|World Bank Economic Review|Journal of Development Economics|Journal of Development Economics|Journal of Economic Growth|American Economic Review|Quarterly Journal of Economics|American Economic Review|Journal of Economic Growth|American Economic Review|Journal of Development Economics
2-s2.0-0000660803,2000,38849141101|0030460228|0040153325|43949166039|43949162194|0022845644|84981593729|34248645054|84984517112|0026959873|38249029380|0021600626|84977343139|84982682928|44049119115|0032460591|0002155693,Journal of Monetary Economics|European Economic Review|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Development Economics|Bulletin of the Oxford University Institute of Economics & Statistics|Journal of Monetary Economics|Economics & Politics|American Economic Review|European Economic Review|World Development|Development and Change|Political Studies|Carnegie-Rochester Confer. Series on Public Policy|Journal of Political Economy|Journal of International Economics
2-s2.0-0000636316,2000,0024748946|0000268297|0031291919|84871768280|0026268154|0000918755|0030389826|0031463652,Journal of labor economics|American Economic Review|Brookings Papers on Economic Activity|Journal of the American Statistical Association|American Economic Review|Population and Environment|Population and Development Review|Economic Geography
