eid,year,references,journals
2-s2.0-0035621462,2001,0039130984|85011266042|85068448070|77956723980|0021554558|0032252568|0027151913|84994998500|0038969032|0006037671|0019522352|0038957677|0000183909|0020351775|0032873027|85005436495|0000673030|84963157182,Quarterly Journal of Economics|American Economic Review|Learning Mechanisms in Smoking|Handbook of Health Economics|NIDA Research Monograph Series|Economic Inquiry|Journal of Health Economics|Psychological Science|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Addictive Behaviors|American Economic Review|Journal of Political Economy|Psychological reports|Journal of Health Economics|Contemporary Economic Policy|Economics Letters|Applied Economics
2-s2.0-0035613157,2001,0000656779|0027756557|0027770471|1542603533|0005353907|0040657463|0001962340|0032693628|0003065221|1542422513|0030295914|0013326537|0029908088|0031542895|0000210845|84960609976|0030358014|0040238656|77956724779|0027040457|0031416857|0040610707|0027770243|0040238645,Quarterly Journal of Economics|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Growth|Journal of Human Resources|Journal of Economic Growth|Journal of Economic Growth|Journal of Public Economics|Review of Economic Studies|Quarterly Journal of Economics|Journal of Policy Analysis and Management|American Economic Review|Review of Economic Studies|American Sociological Review|Journal of Labor Economics|Handbook of Labor Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|Journal of Development Economics|Social Science Research
2-s2.0-0013469684,2001,0010023511|0000403214|0007193104|0039561990|0029715608|0011183797|0013413658|0030102669|84886231184|84993869066|84977722898|0000177414|84993848940|0039657040|0000183976|0002307601|0001273817|0006818286,Journal of Financial Economics|Journal of Finance|Journal of Finance|Journal of Finance|Journal of Financial Economics|Journal of Finance|Journal of Finance|Journal of Portfolio Management|The Journal of Finance|The Journal of Finance|The Journal of Finance|Journal of Business|The Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Finance|Journal of Financial Economics|Journal of Finance
2-s2.0-0013242290,2001,77956739155|0038134624|85027797376|0009609110|58149326397|21844486416|18644365144|0031927173|0011212554|0002607937|0346207524|0000058232|84960569468|0000489361|0003116065|41449091490|0027787238|0000156491|0040176136|0040517193|0002974887|0000375603|0012500807|0000922948,Handbook of Labor Economics|Quarterly Journal of Economics|Discrimination in Labor Markets|Journal of Economic Perspectives|Games and Economic Behavior|Economics Letters|Econometrica|Ethnic and Racial Studies|American Economic Review|Journal of Economic Perspectives|Economic Journal|Econometrica|Quarterly Journal of Economics|Journal of Economic Behavior and Organization|International Journal of Game Theory|Journal of Economic Behavior and Organization|International Migration Review|Journal of Economic Perspectives|Games and Economic Behavior|Quarterly Journal of Economics|Journal of Economic Perspectives|Journal of Economic Perspectives|Quarterly Journal of Economics|International Journal of Comparative Sociology
2-s2.0-0012644405,2001,0008896494|0012574389|84960612695|0036487688|33845338252|0040007947|0034965508|0031411652|0011836113|0030364687|0031407983|0034359437|0000103070|0033031169|0031422563|1542709230|0009953837|58149211224|0001441322|0000227693,Journal of Economic Literature|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Advances in Computers|New England Economic Review|Industrial and Corporate Change|Economica|Economics of Innovation and New Technology|Econometrica|Quarterly Journal of Economics|Review of Economics and Statistics|Industrial and Corporate Change|Economic Journal|American Economic Review|American Economic Review|Quarterly Journal of Economics|Journal of Accounting and Economics|Journal of Econometrics|Journal of Political Economy
2-s2.0-0012278326,2001,0031291919|0000902103|0002018360|0002639857|0027040457|0027036121,Brookings Papers on Economic Activity|Industrial and Labor Relations Review|Journal of Economic Perspectives|Journal of Economic Perspectives|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-0012158230,2001,0000602479|0002519135|38849141101|0037515358|0028595787|0000959792|0011060066|0026273807|0009098751|70350093967|0001890195|0000859103|0027040457|0345791564|84960609322|0028579852|0039758275|85018651986|41849126618|84960669163,Quarterly Journal of Economics|Journal of Economic Growth|Journal of Monetary Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Economic Growth|Journal of International Economics|International Economic Review|Handbook of Development Economics|Quarterly Journal of Economics|Journal of Monetary Economics|Quarterly Journal of Economics|NBER Macroeconomics Annual|Quarterly Journal of Economics|Journal of Political Economy|International Economic Review|Journal of Political Economy|Journal of Monetary Economics|Quarterly Journal of Economics
2-s2.0-0011831273,2001,0029969822|0030477510|0011177779|21144473856|0001763839,Journal of Human Resources|Quarterly Journal of Economics|National Tax Journal|Journal of Policy Analysis and Management|National Tax Journal
2-s2.0-0011223581,2001,0008848001|77956739155|0039120732|0027737039|84962979586|77956724779|0027040457|0000952050|0027036121|0030430296|0030541416|77956827621|85008736512,Journal of Public Economics|Handbook of Labor Economics|Quarterly Journal of Economics|Journal of Human Resources|Review of Economic Studies|Handbook of Labor Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Labor Economics|Handbook of Labor Economics|Quarterly Journal of Economics
2-s2.0-0011109182,2001,0032421961|0039938668|84970443047|0348047790|0000354539|0008848582|0000537735|0001761368|0010245256|0032386239|0033064461|84960575613|0041181067|0040017795,Journal of Human Resources|Journal of Law and Economics|Evaluation Review|Journal of Legal Studies|Housing Policy Debate|Quarterly Journal of Economics|Journal of the American Statistical Association|Quarterly Journal of Economics|Journal of Criminal Justice|Journal of Quantitative Criminology|Economics of Education Review|Review of Economic Studies|Criminology|Social Science Quarterly
2-s2.0-0009806438,2001,12444261339|0031398194|0002405730|0034073287|0000843042|0031994543|85010390101|0031410051|84960599817|0039624712|0001054430|0030446131|0030518524|33847330667|0023504061,Journal of Banking and Finance|Journal of Development Economics|Journal of Economic Theory|Journal of International Economics|Journal of International Economics|Journal of Monetary Economics|Journal of Political Economy|Journal of Political Economy|Quarterly Journal of Economics|American Economic Review|European Economic Review|Economic Policy|Brookings Papers on Economic Activity|Journal of Statistical Physics|Journal of Development Economics
2-s2.0-0006739059,2001,0001408305|0031281197|0041110041|0032979621|0000153394|1542740995|0035533821|38149143449|0034980807|0002204687,Games and Economic Behavior|Journal of Economic Theory|Quarterly Journal of Economics|Journal of Political Economy|Games and Economic Behavior|Journal of Economic Perspectives|American Political Science Review|Journal of Economic Theory|Journal of Political Economy|Journal of Economic Theory
2-s2.0-0003314941,2001,0001497486|84888748767|0033970641|44949278340|0034116638|0033998484|0003224002|0034952731|0029532393|0033953153|84960565921|0345982186|0035138122,American Economic Review|Review of Economic Studies|Journal of International Economics|Journal of Monetary Economics|Journal of International Economics|Journal of International Economics|Journal of International Economics|Journal of International Economics|Journal of Political Economy|Journal of International Economics|Quarterly Journal of Economics|NBER Macroeconomics Annual|Journal of International Economics
2-s2.0-0002153552,2001,0001949247|84906006114|0032771542|84977717068|0001691088|8744258405|38149144032|38249016161|0002056097|84897901578|4243088649|0012166025|44949277629|0002426025|46549099071|0002158052|0019392722|31744450082,Journal of Financial Economics|Quarterly Journal of Economics|Journal of Political Economy|The Journal of Finance|Journal of Political Economy|Journal of Finance|Journal of Mathematical Economics|Journal of Monetary Economics|Journal of Financial Economics|Quarterly Journal of Economics|Journal of Political Economy|Journal of Finance|Journal of Monetary Economics|Journal of Economic Literature|Journal of Monetary Economics|Journal of Financial Economics|Science|Journal of Risk and Uncertainty
2-s2.0-0001761368,2001,0032421961|0346880128|0027770471|0005645043|84970443047|0029515109|0002629258|0031414087|0032823355|0000925810|0027467370|0025054335|0013180930|13044313418|0028288206|77956779653|0031085303|0030358014|84962992971,Journal of Human Resources|Journal of the American Statistical Association|Quarterly Journal of Economics|Quarterly Journal of Economics|Evaluation Review|American Economic Review|Journal of Public Economics|Quarterly Journal of Economics|Journal of Political Economy|Housing Policy Debate|American Review of Respiratory Disease|Clinical Psychology Review|Quarterly Journal of Economics|JAMA: The Journal of the American Medical Association|American Journal of Public Health|Handbook of Labor Economics|Journal of Health and Social Behavior|American Sociological Review|Quarterly Journal of Economics
2-s2.0-0001654625,2001,0001298529|0010226723|0000769625|0006070524|0000749809|0039964955|0001503097|0032416910|0033466690|0003170891|0346613552|0001759920|0001861227|0031323746,"Journal of Financial Economics|Journal of Finance|Journal of Comparative Economics|Quarterly Journal of Economics|Journal of Financial Economics|American Economic Review|Journal of Finance|Journal of Political Economy|Journal of Law, Economics, and Organization|Journal of Financial Economics|American Economic Review|Journal of Economic Literature|Journal of Economic Literature|Journal of Law, Economics, and Organization"
2-s2.0-0036868020,2002,0001502411|0034029957|0030482022|0032755454|0036487678|20444506841|0002018360|0034046388|0034356946|0000740685|0002851477|1542604141|77956755659|0000285120,American Economic Review|Economic Journal|Journal of Political Economy|Canadian Journal of Economics|Quarterly Journal of Economics|Economic Policy|Journal of Economic Perspectives|Kyklos|Review of Economics and Statistics|Journal of Public Economics|Oxford Review of Economic Policy|American Economic Review|Handbook of Labor Economics|Journal of Economic Perspectives
