eid,year,references,journals
2-s2.0-0034875998,2001,0001604376|0003019637|0347867336|0346707590|0000627340|38249033163|38249021120|0002674486|70350092733|84959793812|21844481842|0001939525,Review of Economic Studies|Review of Economic Studies|International Economic Review|International Economic Review|Journal of Economic Theory|Journal of Economic Theory|Economics Letters|Journal of Economic Theory|Handbook of Game Theory with Economic Applications|Review of Economic Studies|Quarterly Journal of Economics|Review of Economic Studies
2-s2.0-0034868057,2001,0031049598|0018448141|0000457802|0001592419|0030078496|0002961686,Science|The Quarterly review of biology|Journal of Social and Biological Systems|Quarterly Journal of Economics|Journal of Economic Theory|Journal of Economic Literature
2-s2.0-0034861256,2001,0001316618|0033478802|84990344887|84970465304|84973962290|0001897337|84970109402|0028568868|21744447152|0003973836|21144476746|84970255920|33746328420|84970177345|0030538590|0031291185|84973933591|0006037416,Quarterly Journal of Economics|American Political Science Review|Journal of Conflict Resolution|Journal of Conflict Resolution|American Political Science Review|Journal of Economic Theory|Journal of Peace Research|American Economic Review|Journal of Conflict Resolution|Journal of Public Economics|Journal of Conflict Resolution|Journal of Conflict Resolution|American Political Science Review|Journal of Conflict Resolution|Journal of Peace Research|International Studies Quarterly|American Political Science Review|Quarterly Journal of Economics
2-s2.0-0034861189,2001,0008482329|1542708571|0001284735|0010023511|84977705340|0040747533|0002624840|0001551506|0040705364|0040737701|0007884883|0039561990|0002014264|0039030368|84900013243|0011183797|84977737676|38549147867|0013413658|84977718628|84993907227|0026340197|44049112945|84993848940|84977707554|0039064917|0000494827,American Economic Review|American Economic Review|Journal of Financial Economics|Journal of Financial Economics|The Journal of Finance|Journal of Finance|Journal of Finance|Journal of Political Economy|Journal of Finance|Quarterly Journal of Economics|Journal of Finance|Journal of Finance|Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Finance|The Journal of Finance|Journal of Financial Economics|Journal of Finance|The Journal of Finance|The Journal of Finance|Journal of Political Economy|Journal of Financial Economics|The Journal of Finance|The Journal of Finance|Journal of Finance|Journal of International Money and Finance
2-s2.0-0034861146,2001,0000446499|20444447628|0000719283|84960565386|85008736512,American Economic Review|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-0034860536,2001,43949167764|0031891093|0034546907|0001759118|0000068022|77956782282|0000234053|0034956749|0004036613,Journal of Econometrics|Review of Economic Studies|Review of Economic Studies|Journal of Econometrics|Journal of Econometrics|Handbook of Macroeconomics|Journal of Political Economy|Journal of Political Economy|American Economic Review
2-s2.0-0037002958,2002,0033850785|0000839170|0000297945|0001330617|0013322717,Journal of Political Economy|Review of Economic Dynamics|American Economic Review|Review of Economic Dynamics|Journal of Economic Dynamics and Control
2-s2.0-0037002663,2002,0022929270|84888080595|0034033306|0000254735|85018262985|0018656355|0017258871|84960599683|84891010016|0027362097|0024935827|0030318564|0031724240|0027713860|0033228385|0030268673|0025172845|0031239698,J. IND. ECON.|Journal of Business and Economic Statistics|Journal of Political Economy|Journal of Public Economics|Brookings Papers on Economic Activity|Science|Science|Quarterly Journal of Economics|Investment under Uncertainty|New England Journal of Medicine|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|American Economic Review|Journal of Urban Economics|Journal of Public Economics|Land Economics|Journal of Environmental Economics and Management
2-s2.0-0037000503,2002,0001242882|0039552198|0035636030|0036772154|0001622038|0001441322|33644759913,Econometrica|Quarterly Journal of Economics|Journal of Labor Economics|Economic Journal|Review of Economic Studies|Journal of Econometrics|Economics of Education Review
2-s2.0-0036997690,2002,21844504524|0013323249|0001071035|0001140573|0032451887|0002226230|85015295528,Quarterly Journal of Economics|Review of Economic Dynamics|Journal of Mathematical Economics|Journal of Economic Dynamics and Control|Journal of Political Economy|Journal of Monetary Economics|Journal of Political Economy
2-s2.0-0036806324,2002,0036804675|0031418604|0000811765|0002531122|45549121614|0011170703|0000690431|21144475972,Journal of Political Economy|Journal of Political Economy|Journal of Economic Perspectives|American Economist|Journal of Monetary Economics|Quarterly Review of Economics and Finance|Journal of Economic Perspectives|Journal of Applied Econometrics
2-s2.0-0036805439,2002,0026040901|0001194249|0034503051|0024824670|84972541021|0011229734,Journal of Development Economics|Journal of Economic Theory|Journal of Political Economy|Quarterly Journal of Economics|Pacific Journal of Mathematics|Journal of Economic Growth
2-s2.0-0036804683,2002,0027037992|0003366767|0000620126,Journal of Political Economy|Journal of Environmental Economics and Management|Journal of Economic Theory
2-s2.0-0036804675,2002,0036806324|0002345370|0346907827|0002309280|0039027650|0011168565|85008736512|0013136339,Journal of Political Economy|Journal of Economic Theory|Journal of Finance|Journal of Economic Literature|International Economic Review|RAND Journal of Economics|Quarterly Journal of Economics|Acta Psychologica
2-s2.0-0036804610,2002,0036313914|0033018677|0002893643|0001149477|0030123867|84989094225|0001245231|0001427261|0031287876|0345947721|0000621364|0011247413|85076770617|35348963391|0039423815|38249016305,"Journal of Political Economy|Journal of Political Economy|Journal of Political Economy|Journal of Financial Economics|Journal of Accounting and Economics|Strategic Management Journal|Journal of Accounting and Economics|Explorations in Economic History|Accounting Review|Journal of Law, Economics, and Organization|Journal of The Japanese and International Economies|Applied Economics|RAND Journal of Economics|Journal of Corporate Finance|American Economic Review|Economics Letters"
2-s2.0-0036803414,2002,0002426895|0039494991|0006260747|45349110134|84888921767|0033415777|0001905231|0031161249|0000373457|0000350343|0000734580|0011476183|0001011206|0000623794|43949158952|58149362804|0001763917|0011196201|0011247415,Journal of Monetary Economics|Journal of the American Statistical Association|Quarterly Journal of Economics|Journal of Monetary Economics|Journal of the American Statistical Association|Journal of Business and Economic Statistics|Econometrica|Journal of Empirical Finance|Econometrica|Journal of the American Statistical Association|Biometrika|Journal of Financial Economics|Journal of Monetary Economics|Journal of Econometrics|Journal of Econometrics|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Banking and Finance|Journal of Econometrics
2-s2.0-0036803397,2002,0020900312|0040240455|0008155671|38249043683|11544249687|84960599817|0039993932,The Journal of Economic History|Business History Review|Journal of Political Economy|Journal of Public Economics|Journal of Law and Economics|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-0036694274,2002,38249028548|84963025667|38249009259|4243442002|33847069350|0000387630,Journal of Public Economics|Quarterly Journal of Economics|Journal of Public Economics|Review of Economic Studies|Journal of Economic Theory|American Economic Review
2-s2.0-0036693787,2002,84974040577|0001567854|84984517108|84974269569|0032220677|0030306457|0032771719|21844508569|0032219092|34248991974|84984435038|0019679509,American Political Science Review|Social Choice and Welfare|Economics & Politics|The Journal of Politics|American Political Science Review|American Political Science Review|European Economic Review|Public Choice|American Political Science Review|World Politics|Economics & Politics|Journal of Political Economy
2-s2.0-0036693753,2002,0000527716|85016380548|0030301517|0002238772|0031256589|12944299324|40749147831|0036095683|0032460591|38149147174|0028665665,Journal of Public Economics|Economic Policy|World Bank Economic Review|Public Choice|Journal of Public Economics|Journal of Monetary Economics|Review of Economic Studies|Journal of Public Economics|Journal of Political Economy|European Economic Review|Canadian Journal of Economics
2-s2.0-0036693747,2002,85077390164|0029190847|0031535489|0032389243|0029202330|0033470552|84963097020|84963043959,RAND Journal of Economics|Econometrica|RAND Journal of Economics|RAND Journal of Economics|Econometrica|Journal of Business and Economic Statistics|Review of Economic Studies|Review of Economic Studies
2-s2.0-0036693738,2002,0039648479|0031161258|0015076382|0014254097|0023128819|0010375992|0022940920|0003039571|0016302968|0017470535|0016266317|0015086407|17044461932|0024431915,Quarterly Journal of Economics|Journal of Social History|Journal of the American College Health Association|Journal of the American College Health Association|Family Planning Perspectives|American Economic Review|AJS; American journal of sociology|Quarterly Journal of Economics|Family Planning Perspectives|Family Planning Perspectives|Family Planning Perspectives|Family planning perspectives|Family Planning Perspectives|Academic Medicine
2-s2.0-0036693732,2002,44949278227|0001393537|0036693022|0030402913|0029528442|0000734989|0032370891|84906006114|0001097029|0032771542|0039619893|0036205601|0036487664|0001691088|0031372198|38249011376|38549147867|0000853427|0029545258|85017108575|4243088649|0031350833|0005495431|0039657124|0009437270|0002426025,Journal of Monetary Economics|Econometrica|Journal of Political Economy|Journal of Political Economy|Journal of Political Economy|Journal of Political Economy|Review of Financial Studies|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Journal of Finance|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Political Economy|Macroeconomic Dynamics|Journal of Economic Dynamics and Control|Journal of Financial Economics|Journal of Financial Economics|Economic Journal|Econometrica|Journal of Political Economy|Macroeconomic Dynamics|Journal of Finance|Journal of Finance|Journal of Finance|Journal of Economic Literature
