scopus_id,year,managing_editor,editor,associate_editor
6602240480,2015,,,Journal of Financial and Quantitative Analysis; Journal of Financial Intermediation; Journal of Financial Services Research
6602240480,2016,,,Journal of Financial and Quantitative Analysis; Journal of Financial Intermediation; Journal of Financial Services Research
6602240480,2017,,,Journal of Financial and Quantitative Analysis; Journal of Financial Intermediation; Journal of Financial Services Research
6602240480,2018,,,Journal of Financial and Quantitative Analysis; Journal of Financial Intermediation; Journal of Financial Services Research
6602240480,2019,,,Journal of Financial and Quantitative Analysis; Journal of Financial Intermediation; Journal of Financial Services Research; Journal of Financial Stability
6602317029,2001,,,Journal of International Economics
6602317029,2002,,,Journal of International Economics
6602317029,2003,,,Journal of International Economics
6602317029,2004,B.E. Journal of Macroeconomics,,Journal of International Economics
6602317029,2005,,,Review of Economic Dynamics
6602317029,2006,,,Review of Economic Dynamics
6602317029,2007,,Review of Economic Dynamics,Journal of Monetary Economics
6602317029,2008,,Review of Economic Dynamics,Journal of Monetary Economics
6602317029,2009,,Review of Economic Dynamics,Journal of Monetary Economics
6602317029,2010,Journal of Monetary Economics,Review of Economic Dynamics,B.E. Journal of Macroeconomics
6602317029,2011,Journal of Monetary Economics,Review of Economic Dynamics,B.E. Journal of Macroeconomics
6602317029,2012,Journal of Monetary Economics,Review of Economic Dynamics,B.E. Journal of Macroeconomics
6602317029,2013,,Review of Economic Dynamics,
6602317029,2014,,Review of Economic Dynamics,Journal of Monetary Economics
6602317029,2015,,Journal of Monetary Economics,
6602317029,2016,,Journal of Monetary Economics,
6602317029,2017,,Journal of Monetary Economics,Swiss Journal of Economics and Statistics
6602317029,2018,,Journal of Monetary Economics,Swiss Journal of Economics and Statistics
6602317029,2019,,Journal of Monetary Economics,Swiss Journal of Economics and Statistics
6602361493,2007,,,Review of Derivatives Research
6602361493,2008,,,Review of Derivatives Research
6602361493,2009,,,Review of Derivatives Research
6602361493,2010,,,Review of Derivatives Research
6602361493,2011,,,Review of Derivatives Research
6602361493,2012,,,Review of Derivatives Research
6602361493,2013,,,Review of Derivatives Research
6602361493,2014,,,Review of Derivatives Research
6602361493,2015,,,Review of Derivatives Research
6602361493,2016,,,Review of Derivatives Research
6602361493,2017,,,Review of Derivatives Research
6602361493,2018,,,Review of Derivatives Research
6602361493,2019,,,Review of Derivatives Research
6602406208,2000,,Journal of Financial Markets,Journal of Financial Markets
6602406208,2001,,Journal of Financial Markets,Journal of Financial Markets
6602406208,2002,,Journal of Financial Markets,Journal of Financial Markets
6602406208,2003,,Journal of Financial Markets; Review of Finance,Journal of Financial Markets
6602406208,2004,,Journal of Financial Markets; Review of Finance,Journal of Financial Markets; Journal of Finance
6602406208,2005,,Journal of Financial Markets; Review of Finance,Journal of Financial Markets; Journal of Finance
6602406208,2006,,Journal of Financial Markets; Review of Finance,Journal of Financial Markets; Journal of Finance
6602406208,2007,,Review of Finance,Journal of Finance
6602406208,2008,,Review of Finance,Journal of Finance
6602429118,2002,Economía,,Emerging Markets Review
6602429118,2003,Economía,,Emerging Markets Review; Review of Economics and Statistics
6602429118,2004,Economía,,Emerging Markets Review; Review of Economics and Statistics
6602429118,2005,Economía,,Emerging Markets Review; Review of Economics and Statistics
6602429118,2006,,Economia Panel,Review of Economics and Statistics
6602429118,2007,,Economia Panel,Review of Economics and Statistics
6602429118,2008,,Economia Panel,Review of Economics and Statistics
6602429118,2009,,Economia Panel,Review of Economics and Statistics
6602429118,2010,,Economia Panel,Review of Economics and Statistics
6602429118,2011,,Economia Panel,Review of Economics and Statistics
6602429118,2012,,Economia Panel,Review of Economics and Statistics
6602429118,2013,,Economia Panel,
6602429118,2014,,Economia Panel,
6602429118,2015,,Economia Panel,
6602429118,2016,,Economia Panel,
6602429118,2017,,Economia Panel,
6602429118,2018,,Economia Panel,
6602429118,2019,,Economia Panel,
6602431067,1996,,,Journal of Industrial Economics
6602431067,1997,,,Journal of Industrial Economics
6602431067,1998,,,Journal of Industrial Economics
6602431067,1999,,,Journal of Industrial Economics
6602431067,2000,,,Journal of Industrial Economics
6602431067,2001,,,B.E. Journal of Economic Analysis and Policy
6602431067,2002,,,B.E. Journal of Economic Analysis and Policy
6602431067,2003,,,B.E. Journal of Economic Analysis and Policy
6602431067,2004,,,American Economic Review
6602431067,2005,,,American Economic Review
6602431067,2006,,,American Economic Review
6602431067,2007,,,Journal of Economic Literature
6602431067,2008,,,Journal of Economic Literature
6602431067,2009,,,Journal of Economic Literature
6602431067,2010,,,Journal of Economic Literature
6602431067,2011,,,RAND Journal of Economics
6602431067,2012,,,RAND Journal of Economics
6602431067,2013,,,RAND Journal of Economics
6602431067,2014,,,RAND Journal of Economics
6602431067,2015,,,RAND Journal of Economics
6602490477,2012,"Journal of Law, Economics, and Organization",,
6602490477,2013,"Journal of Law, Economics, and Organization",,
6602490477,2014,"Journal of Law, Economics, and Organization",,
6602490477,2015,"Journal of Law, Economics, and Organization",,
6602490477,2016,"Journal of Law, Economics, and Organization",,
6602490477,2017,"Journal of Law, Economics, and Organization",,
6602490477,2018,"Journal of Law, Economics, and Organization",,
6602490477,2019,"Journal of Law, Economics, and Organization; Review of Economics and Statistics",,
6602527346,2001,,,Journal of Financial Econometrics
6602527346,2002,,,Journal of Financial Econometrics
6602527346,2003,,,Journal of Financial Econometrics
6602527346,2004,,,European Economic Review
6602527346,2005,,,European Economic Review
6602527346,2006,,,European Economic Review
6602527346,2007,,,European Economic Review
6602527346,2008,,,European Economic Review
6602527346,2009,,,European Economic Review
6602527346,2010,,,European Economic Review
6602527346,2011,,,European Economic Review
6602527346,2012,,,European Economic Review
6602527346,2013,,,European Economic Review
6602527346,2014,,,European Economic Review
6602544953,2006,,,Journal of Business and Economic Statistics
6602544953,2007,,,Journal of Business and Economic Statistics
6602544953,2008,,,Journal of Business and Economic Statistics
6602544953,2009,,,Journal of Business and Economic Statistics
6602544953,2010,,,American Economic Review
6602544953,2011,,,American Economic Review
6602544953,2016,,,Review of Asset Pricing Studies
6602544953,2017,,,Review of Asset Pricing Studies
6602544953,2018,,,Review of Asset Pricing Studies
6602544953,2019,,,Review of Asset Pricing Studies
6602597836,2001,,,Education Next
6602597836,2002,,,Education Next
6602597836,2003,,,Education Next; Review of Economics and Statistics
6602597836,2004,,B.E. Journal of Economic Analysis and Policy,Education Next; Review of Economics and Statistics
6602597836,2005,,B.E. Journal of Economic Analysis and Policy,Education Next; Review of Economics and Statistics
6602597836,2006,,B.E. Journal of Economic Analysis and Policy,Education Next; Review of Economics and Statistics
6602597836,2007,,B.E. Journal of Economic Analysis and Policy,Education Next
6602597836,2008,,B.E. Journal of Economic Analysis and Policy; Quantitative Economics,Education Next
6602597836,2009,,B.E. Journal of Economic Analysis and Policy; Quantitative Economics,Education Next
6602597836,2010,,B.E. Journal of Economic Analysis and Policy; Quantitative Economics,Education Next
6602597836,2011,,Annual Review of Economics; Quantitative Economics,Education Next
6602597836,2012,,Annual Review of Economics; Quantitative Economics,Education Next
6602597836,2013,,Annual Review of Economics; Quantitative Economics,Education Next
6602597836,2014,,Annual Review of Economics; Quantitative Economics,Education Next
6602597836,2015,,Annual Review of Economics,Education Next
6602659594,1992,,,Review of Financial Studies
6602659594,1993,,,Review of Financial Studies
6602659594,1994,,,Review of Financial Studies
6602659594,1995,,,Review of Financial Studies
6602659594,1996,Journal of Financial Markets,,
6602659594,1997,Journal of Financial Markets,,
6602659594,1998,Journal of Financial Markets,,
